res_code,prescribing_text_id,pt_position,schedule_code
"6621_6621_R","19813","2","3834"
"6621_6621_R","19573","3","3834"
"6628_6628_R","7776","1","3834"
"6628_6628_R","14818","2","3834"
"6628_6628_R","19908","3","3834"
"6631_6631_R","7776","1","3834"
"6631_6631_R","13585","2","3834"
"6631_6631_R","19903","3","3834"
"6631_6631_R","19870","4","3834"
"6631_6631_R","13591","5","3834"
"6636_6636_R","12672","1","3834"
"6638_6638_R","7776","1","3834"
"6638_6638_R","14822","2","3834"
"6638_6638_R","19906","3","3834"
"6638_6638_R","13595","4","3834"
"6640_6640_R","16249","1","3834"
"6640_6640_R","19579","2","3834"
"6640_6640_R","19895","3","3834"
"6643_6643_R","7776","1","3834"
"6643_6643_R","14818","2","3834"
"6643_6643_R","19863","3","3834"
"6643_6643_R","7773","4","3834"
"6647_6647_R","14965","1","3834"
"6647_6647_R","14968","2","3834"
"6647_6647_R","8621","3","3834"
"6647_6647_R","7606","4","3834"
"6647_6647_R","7607","5","3834"
"6653_6653_R","19558","1","3834"
"6653_6653_R","19815","2","3834"
"6654_6654_R","19558","1","3834"
"6654_6654_R","19887","2","3834"
"6655_6655_R","19583","1","3834"
"6655_6655_R","19588","2","3834"
"6658_6658_R","8728","1","3834"
"6658_6658_R","19817","2","3834"
"6660_6660_R","7776","1","3834"
"6660_6660_R","13575","2","3834"
"6660_6660_R","13580","3","3834"
"6660_6660_R","19866","4","3834"
"6666_6666_R","9277","1","3834"
"6666_6666_R","15066","2","3834"
"6666_6666_R","15069","3","3834"
"6666_6666_R","15071","4","3834"
"6666_6666_R","15074","5","3834"
"6666_6666_R","15076","6","3834"
"6666_6666_R","19783","7","3834"
"6666_6666_R","7606","8","3834"
"6666_6666_R","7607","9","3834"
"6674_6674_R","9277","1","3834"
"6674_6674_R","15069","2","3834"
"6674_6674_R","15071","3","3834"
"6674_6674_R","15074","4","3834"
"6674_6674_R","15088","5","3834"
"6674_6674_R","15091","6","3834"
"6674_6674_R","7606","7","3834"
"6674_6674_R","7607","8","3834"
"6679_6679_R","19584","1","3834"
"6679_6679_R","19591","2","3834"
"6680_6680_R","16238","1","3834"
"6680_6680_R","19890","2","3834"
"6680_6680_R","19569","3","3834"
"6683_6683_R","9952","1","3834"
"6683_6683_R","18108","2","3834"
"6683_6683_R","19949","3","3834"
"6706_6706_R","15467","1","3834"
"6706_6706_R","12673","2","3834"
"6706_6706_R","12683","3","3834"
"6707_6707_R","15467","1","3834"
"6707_6707_R","12673","2","3834"
"6707_6707_R","12686","3","3834"
"6717_6717_R","15467","1","3834"
"6717_6717_R","10746","2","3834"
"6718_6718_R","15467","1","3834"
"6718_6718_R","8335","2","3834"
"6719_6719_R","15467","1","3834"
"6719_6719_R","12673","2","3834"
"6719_6719_R","12689","3","3834"
"6752_6752_R","8676","1","3834"
"6752_6752_R","7738","2","3834"
"6752_6752_R","12147","3","3834"
"6752_6752_R","9256","4","3834"
"6752_6752_R","9258","5","3834"
"6752_6752_R","7606","6","3834"
"6752_6752_R","7607","7","3834"
"6752_6752_R","7608","8","3834"
"6773_6773_R","12672","1","3834"
"6773_6773_R","13453","2","3834"
"6773_6773_R","19951","3","3834"
"6773_6773_R","7607","4","3834"
"6786_6786_R","19751","1","3834"
"6787_6787_R","15467","1","3834"
"6787_6787_R","12673","2","3834"
"6787_6787_R","12680","3","3834"
"6803_6803_R","8676","1","3834"
"6803_6803_R","7738","2","3834"
"6803_6803_R","18404","3","3834"
"6803_6803_R","9256","4","3834"
"6803_6803_R","20383","5","3834"
"6803_6803_R","7606","6","3834"
"6803_6803_R","7607","7","3834"
"6803_6803_R","7608","8","3834"
"6812_6812_R","18064","1","3834"
"6815_6815_R","9277","1","3834"
"6815_6815_R","15063","2","3834"
"6815_6815_R","20371","3","3834"
"6847_6847_R","9504","1","3834"
"6847_6847_R","11365","2","3834"
"6847_6847_R","9515","3","3834"
"6847_6847_R","8066","4","3834"
"6847_6847_R","20586","5","3834"
"6847_6847_R","10877","6","3834"
"6847_6847_R","8657","7","3834"
"6847_6847_R","10872","8","3834"
"6847_6847_R","7608","9","3834"
"6847_6847_R","7606","10","3834"
"6847_6847_R","7607","11","3834"
"6852_6852_R","7842","1","3834"
"6852_6852_R","8502","2","3834"
"6852_6852_R","18637","3","3834"
"6852_6852_R","18601","4","3834"
"6852_6852_R","20391","5","3834"
"6852_6852_R","20392","6","3834"
"6852_6852_R","12912","7","3834"
"6852_6852_R","7606","8","3834"
"6852_6852_R","7607","9","3834"
"6871_6871_R","8619","1","3834"
"6871_6871_R","11245","2","3834"
"6871_6871_R","7890","3","3834"
"6871_6871_R","8625","4","3834"
"6871_6871_R","20236","5","3834"
"6871_6871_R","20601","6","3834"
"6871_6871_R","9299","7","3834"
"6871_6871_R","10230","8","3834"
"6871_6871_R","10231","9","3834"
"6871_6871_R","10232","10","3834"
"6871_6871_R","11241","11","3834"
"6871_6871_R","7606","12","3834"
"6871_6871_R","7607","13","3834"
"6881_6881_R","8619","1","3834"
"6881_6881_R","11245","2","3834"
"6881_6881_R","7890","3","3834"
"6881_6881_R","20239","4","3834"
"6881_6881_R","17550","5","3834"
"6881_6881_R","10235","6","3834"
"6881_6881_R","17748","7","3834"
"6881_6881_R","15124","8","3834"
"6881_6881_R","7606","9","3834"
"6881_6881_R","7607","10","3834"
"6882_6882_R","8619","1","3834"
"6882_6882_R","11245","2","3834"
"6882_6882_R","7890","3","3834"
"6882_6882_R","8625","4","3834"
"6882_6882_R","17550","5","3834"
"6882_6882_R","20603","6","3834"
"6882_6882_R","9299","7","3834"
"6882_6882_R","17748","8","3834"
"6882_6882_R","15124","9","3834"
"6882_6882_R","11241","10","3834"
"6882_6882_R","7606","11","3834"
"6882_6882_R","7607","12","3834"
"6885_6885_R","8619","1","3834"
"6885_6885_R","11245","2","3834"
"6885_6885_R","7890","3","3834"
"6885_6885_R","20239","4","3834"
"6885_6885_R","12389","5","3834"
"6885_6885_R","10235","6","3834"
"6885_6885_R","10231","7","3834"
"6885_6885_R","11241","8","3834"
"6885_6885_R","7606","9","3834"
"6885_6885_R","7607","10","3834"
"6886_6886_R","7842","1","3834"
"6886_6886_R","8502","2","3834"
"6886_6886_R","8504","3","3834"
"6886_6886_R","8506","4","3834"
"6886_6886_R","20391","5","3834"
"6886_6886_R","12912","6","3834"
"6886_6886_R","7606","7","3834"
"6886_6886_R","7607","8","3834"
"6887_6887_R","7842","1","3834"
"6887_6887_R","8514","2","3834"
"6887_6887_R","8516","3","3834"
"6887_6887_R","8518","4","3834"
"6887_6887_R","17498","5","3834"
"6887_6887_R","20391","6","3834"
"6887_6887_R","20392","7","3834"
"6887_6887_R","12912","8","3834"
"6887_6887_R","7606","9","3834"
"6887_6887_R","7607","10","3834"
"6891_6891_R","7842","1","3834"
"6891_6891_R","8509","2","3834"
"6891_6891_R","8504","3","3834"
"6891_6891_R","8511","4","3834"
"6891_6891_R","20391","5","3834"
"6891_6891_R","12912","6","3834"
"6891_6891_R","7606","7","3834"
"6891_6891_R","7607","8","3834"
"6910_6910_R","12269","1","3834"
"6910_6910_R","12273","2","3834"
"6910_6910_R","20677","3","3834"
"6910_6910_R","10884","4","3834"
"6919_6919_R","12285","1","3834"
"6919_6919_R","8116","2","3834"
"6919_6919_R","20677","3","3834"
"6919_6919_R","10884","4","3834"
"6933_6933_R","12284","1","3834"
"6933_6933_R","8116","2","3834"
"6933_6933_R","20677","3","3834"
"6933_6933_R","10884","4","3834"
"6934_6934_R","12286","1","3834"
"6934_6934_R","8116","2","3834"
"6934_6934_R","20677","3","3834"
"6934_6934_R","10884","4","3834"
"6952_6952_R","14646","1","3834"
"6953_6953_R","15277","1","3834"
"6953_6953_R","9119","2","3834"
"6953_6953_R","20748","3","3834"
"6953_6953_R","10053","4","3834"
"6953_6953_R","11438","5","3834"
"6953_6953_R","15322","6","3834"
"6953_6953_R","9136","7","3834"
"6953_6953_R","9127","8","3834"
"6953_6953_R","8384","9","3834"
"6953_6953_R","9086","10","3834"
"6953_6953_R","7608","11","3834"
"6976_6976_R","14646","1","3834"
"6976_6976_R","13798","2","3834"
"6980_6980_R","10431","1","3834"
"6980_6980_R","10448","2","3834"
"6980_6980_R","10435","3","3834"
"6980_6980_R","10450","4","3834"
"6980_6980_R","7890","5","3834"
"6980_6980_R","10451","6","3834"
"6980_6980_R","10446","7","3834"
"6980_6980_R","20995","8","3834"
"6982_6982_R","9007","1","3834"
"6982_6982_R","9019","2","3834"
"6982_6982_R","9009","3","3834"
"6982_6982_R","20995","4","3834"
"6983_6983_R","10431","1","3834"
"6983_6983_R","10448","2","3834"
"6983_6983_R","10460","3","3834"
"6983_6983_R","10450","4","3834"
"6983_6983_R","10451","5","3834"
"6983_6983_R","10446","6","3834"
"6983_6983_R","20995","7","3834"
"6984_6984_R","10431","1","3834"
"6984_6984_R","10433","2","3834"
"6984_6984_R","10460","3","3834"
"6984_6984_R","10463","4","3834"
"6984_6984_R","10446","5","3834"
"6984_6984_R","20995","6","3834"
"6992_6992_R","10431","1","3834"
"6992_6992_R","10433","2","3834"
"6992_6992_R","10435","3","3834"
"6992_6992_R","10438","4","3834"
"6992_6992_R","10440","5","3834"
"6992_6992_R","7890","6","3834"
"6992_6992_R","10446","7","3834"
"6992_6992_R","20995","8","3834"
"6998_6998_R","9007","1","3834"
"6998_6998_R","10347","2","3834"
"6998_6998_R","9009","3","3834"
"6998_6998_R","20995","4","3834"
"7025_7025_R","10746","1","3834"
"7025_7025_R","10765","2","3834"
"7025_7025_R","10767","3","3834"
"7025_7025_R","10771","4","3834"
"7025_7025_R","10773","5","3834"
"7025_7025_R","10753","6","3834"
"7025_7025_R","21060","7","3834"
"7025_7025_R","10763","8","3834"
"7092_6989_R","14538","1","3834"
"7092_6989_R","14559","2","3834"
"7092_6989_R","14560","3","3834"
"7092_6989_R","14561","4","3834"
"7092_6989_R","14562","5","3834"
"7105_6990_R","14563","1","3834"
"7105_6990_R","12275","2","3834"
"7105_6990_R","14578","3","3834"
"7105_6990_R","14562","4","3834"
"7108_6991_R","15684","1","3834"
"7108_6991_R","15689","2","3834"
"7110_6987_R","14563","1","3834"
"7110_6987_R","12275","2","3834"
"7110_6987_R","14565","3","3834"
"7110_6987_R","14562","4","3834"
"7111_6979_R","14589","1","3834"
"7111_6979_R","12275","2","3834"
"7111_6979_R","14591","3","3834"
"7111_6979_R","14562","4","3834"
"7112_6995_R","14593","1","3834"
"7112_6995_R","12275","2","3834"
"7112_6995_R","8665","3","3834"
"7112_6995_R","14599","4","3834"
"7112_6995_R","14596","5","3834"
"7112_6995_R","14562","6","3834"
"7134_7134_R","16697","1","3834"
"7134_7134_R","18505","2","3834"
"7134_7134_R","18500","3","3834"
"7148_7148_R","16697","1","3834"
"7148_7148_R","18505","2","3834"
"7148_7148_R","18499","3","3834"
"7152_7152_R","16697","1","3834"
"7152_7152_R","18505","2","3834"
"7152_7152_R","18496","3","3834"
"7153_7153_R","16697","1","3834"
"7153_7153_R","18505","2","3834"
"7153_7153_R","18498","3","3834"
"7163_7274_R","13816","1","3834"
"7163_7274_R","11365","2","3834"
"7163_7274_R","21039","3","3834"
"7163_7274_R","13839","4","3834"
"7164_7164_R","21413","1","3834"
"7164_7164_R","21415","2","3834"
"7164_7164_R","21417","3","3834"
"7164_7164_R","21418","4","3834"
"7192_5838_R","7707","1","3834"
"7193_5839_R","7711","1","3834"
"7193_5839_R","8148","2","3834"
"7193_5839_R","8150","3","3834"
"7241_5880_R","7710","1","3834"
"7246_7273_R","13816","1","3834"
"7246_7273_R","13818","2","3834"
"7246_7273_R","13820","3","3834"
"7246_7273_R","13829","4","3834"
"7246_7273_R","13830","5","3834"
"7246_7273_R","8607","6","3834"
"7246_7273_R","21039","7","3834"
"7246_7273_R","13839","8","3834"
"7281_7275_R","11394","1","3834"
"7281_7275_R","11507","2","3834"
"7281_7275_R","11404","3","3834"
"7281_7275_R","11406","4","3834"
"7281_7275_R","21093","5","3834"
"7346_7346_R","9828","1","3834"
"7346_7346_R","7910","2","3834"
"7346_7346_R","11365","3","3834"
"7346_7346_R","21104","4","3834"
"7351_4947_R","14054","1","3834"
"7351_4947_R","7738","2","3834"
"7354_5634_R","9144","1","3834"
"7354_5634_R","9167","2","3834"
"7354_5634_R","9169","3","3834"
"7354_5634_R","17976","4","3834"
"7354_5634_R","18009","5","3834"
"7354_5634_R","9162","6","3834"
"7361_7362_R","9144","1","3834"
"7361_7362_R","7910","2","3834"
"7361_7362_R","9186","3","3834"
"7361_7362_R","9188","4","3834"
"7361_7362_R","21533","5","3834"
"7361_7362_R","17976","6","3834"
"7361_7362_R","17999","7","3834"
"7361_7362_R","9192","8","3834"
"7361_7362_R","17984","9","3834"
"7361_7362_R","17985","10","3834"
"7361_7362_R","9162","11","3834"
"7365_5740_R","9144","1","3834"
"7365_5740_R","9150","2","3834"
"7365_5740_R","17976","3","3834"
"7365_5740_R","17999","4","3834"
"7365_5740_R","9155","5","3834"
"7365_5740_R","17984","6","3834"
"7365_5740_R","17985","7","3834"
"7365_5740_R","9162","8","3834"
"7366_7367_R","9144","1","3834"
"7366_7367_R","21539","2","3834"
"7366_7367_R","21535","3","3834"
"7366_7367_R","21552","4","3834"
"7366_7367_R","9188","5","3834"
"7366_7367_R","21533","6","3834"
"7366_7367_R","17976","7","3834"
"7366_7367_R","17999","8","3834"
"7366_7367_R","9192","9","3834"
"7366_7367_R","17984","10","3834"
"7366_7367_R","17985","11","3834"
"7366_7367_R","9162","12","3834"
"7370_5635_R","9144","1","3834"
"7370_5635_R","9173","2","3834"
"7370_5635_R","18020","3","3834"
"7370_5635_R","9150","4","3834"
"7370_5635_R","18022","5","3834"
"7370_5635_R","9162","6","3834"
"7371_4909_R","14054","1","3834"
"7371_4909_R","14079","2","3834"
"7371_4909_R","13830","3","3834"
"7396_7386_R","9504","1","3834"
"7396_7386_R","11365","2","3834"
"7396_7386_R","9515","3","3834"
"7396_7386_R","20586","4","3834"
"7396_7386_R","10877","5","3834"
"7396_7386_R","8657","6","3834"
"7460_7458_R","10215","1","3834"
"7460_7458_R","18913","2","3834"
"7460_7458_R","7613","3","3834"
"7460_7458_R","7890","4","3834"
"7460_7458_R","7614","5","3834"
"7460_7458_R","7606","6","3834"
"7460_7458_R","7607","7","3834"
"7460_7458_R","7608","8","3834"
"7462_7459_R","10215","1","3834"
"7462_7459_R","18913","2","3834"
"7462_7459_R","7613","3","3834"
"7462_7459_R","8013","4","3834"
"7462_7459_R","7890","5","3834"
"7462_7459_R","7614","6","3834"
"7462_7459_R","7606","7","3834"
"7462_7459_R","7607","8","3834"
"7462_7459_R","7608","9","3834"
"7470_7483_R","8619","1","3834"
"7470_7483_R","11245","2","3834"
"7470_7483_R","7890","3","3834"
"7470_7483_R","21672","4","3834"
"7470_7483_R","10235","5","3834"
"7470_7483_R","10231","6","3834"
"7470_7483_R","11241","7","3834"
"7470_7483_R","7606","8","3834"
"7470_7483_R","7607","9","3834"
"7473_7447_R","9828","1","3834"
"7473_7447_R","7910","2","3834"
"7473_7447_R","18913","3","3834"
"7473_7447_R","7934","4","3834"
"7474_7446_R","9828","1","3834"
"7474_7446_R","7910","2","3834"
"7474_7446_R","18913","3","3834"
"7474_7446_R","7934","4","3834"
"7474_7446_R","9836","5","3834"
"7475_7487_R","7597","1","3834"
"7475_7487_R","18913","2","3834"
"7475_7487_R","7613","3","3834"
"7475_7487_R","7890","4","3834"
"7475_7487_R","11473","5","3834"
"7475_7487_R","7614","6","3834"
"7475_7487_R","7606","7","3834"
"7475_7487_R","7607","8","3834"
"7475_7487_R","7608","9","3834"
"7476_7433_R","7597","1","3834"
"7476_7433_R","18913","2","3834"
"7476_7433_R","7613","3","3834"
"7476_7433_R","7890","4","3834"
"7476_7433_R","9576","5","3834"
"7476_7433_R","11473","6","3834"
"7476_7433_R","7614","7","3834"
"7476_7433_R","7607","8","3834"
"7476_7433_R","7608","9","3834"
"7484_7484_R","21264","1","3834"
"7488_7488_R","11686","1","3834"
"7488_7488_R","20777","2","3834"
"7518_7518_R","18617","1","3834"
"7518_7518_R","20780","2","3834"
"7518_7518_R","20782","3","3834"
"7525_7558_R","21338","1","3834"
"7525_7558_R","21807","2","3834"
"7525_7558_R","21339","3","3834"
"7525_7558_R","7607","4","3834"
"7545_7526_R","21338","1","3834"
"7545_7526_R","21807","2","3834"
"7545_7526_R","21809","3","3834"
"7545_7526_R","11365","4","3834"
"7545_7526_R","7607","5","3834"
"7566_7566_R","21757","1","3834"
"7566_7566_R","8273","2","3834"
"7566_7566_R","21759","3","3834"
"7566_7566_R","21761","4","3834"
"7600_7613_R","9828","1","3834"
"7600_7613_R","7910","2","3834"
"7600_7613_R","11365","3","3834"
"7600_7613_R","19322","4","3834"
"7600_7613_R","9836","5","3834"
"7600_7613_R","7608","6","3834"
"7601_7593_R","12934","1","3834"
"7601_7593_R","18320","2","3834"
"7601_7593_R","18322","3","3834"
"7601_7593_R","12955","4","3834"
"7601_7593_R","7606","5","3834"
"7601_7593_R","7607","6","3834"
"7601_7593_R","7608","7","3834"
"7614_7615_R","12934","1","3834"
"7614_7615_R","18320","2","3834"
"7614_7615_R","18322","3","3834"
"7614_7615_R","8325","4","3834"
"7614_7615_R","7606","5","3834"
"7614_7615_R","7607","6","3834"
"7614_7615_R","7608","7","3834"
"7617_4415_R","9724","1","3834"
"7617_4415_R","9727","2","3834"
"7617_4415_R","21101","3","3834"
"7617_4415_R","9426","4","3834"
"7623_4861_R","12427","1","3834"
"7623_4861_R","9405","2","3834"
"7623_4861_R","7910","3","3834"
"7623_4861_R","9406","4","3834"
"7623_4861_R","12432","5","3834"
"7623_4861_R","12433","6","3834"
"7623_4861_R","7606","7","3834"
"7623_4861_R","7607","8","3834"
"7630_4351_R","9373","1","3834"
"7630_4351_R","9376","2","3834"
"7630_4351_R","7890","3","3834"
"7630_4351_R","9378","4","3834"
"7635_4837_R","12427","1","3834"
"7635_4837_R","7738","2","3834"
"7635_4837_R","12429","3","3834"
"7635_4837_R","7910","4","3834"
"7635_4837_R","11251","5","3834"
"7635_4837_R","7606","6","3834"
"7635_4837_R","7607","7","3834"
"7641_7431_R","9373","1","3834"
"7641_7431_R","9376","2","3834"
"7641_7431_R","7890","3","3834"
"7641_7431_R","18913","4","3834"
"7641_7431_R","9383","5","3834"
"7646_4812_R","10651","1","3834"
"7646_4812_R","10659","2","3834"
"7646_4812_R","10660","3","3834"
"7646_4812_R","10687","4","3834"
"7646_4812_R","10662","5","3834"
"7646_4812_R","12315","6","3834"
"7646_4812_R","10664","7","3834"
"7647_7432_R","7597","1","3834"
"7647_7432_R","18913","2","3834"
"7647_7432_R","7613","3","3834"
"7647_7432_R","7890","4","3834"
"7647_7432_R","11473","5","3834"
"7647_7432_R","7614","6","3834"
"7647_7432_R","7606","7","3834"
"7647_7432_R","7607","8","3834"
"7713_7699_R","9504","1","3834"
"7713_7699_R","9507","2","3834"
"7713_7699_R","20586","3","3834"
"7713_7699_R","21982","4","3834"
"7713_7699_R","9512","5","3834"
"7713_7699_R","8657","6","3834"
"7713_7699_R","13135","7","3834"
"7758_7714_R","9504","1","3834"
"7758_7714_R","9507","2","3834"
"7758_7714_R","20586","3","3834"
"7758_7714_R","21982","4","3834"
"7758_7714_R","9512","5","3834"
"7758_7714_R","8657","6","3834"
"7758_7714_R","13135","7","3834"
"7758_7714_R","10872","8","3834"
"7758_7714_R","7608","9","3834"
"7758_7714_R","7606","10","3834"
"7758_7714_R","7607","11","3834"
"7772_7798_R","9286","1","3834"
"7772_7798_R","21987","2","3834"
"7772_7798_R","10411","3","3834"
"7772_7798_R","10412","4","3834"
"7772_7798_R","22274","5","3834"
"7772_7798_R","11429","6","3834"
"7772_7798_R","21822","7","3834"
"7772_7798_R","22275","8","3834"
"7772_7798_R","21824","9","3834"
"7772_7798_R","21825","10","3834"
"7776_6940_R","16697","1","3834"
"7776_6940_R","18505","2","3834"
"7776_6940_R","18498","3","3834"
"7777_7777_R","22327","1","3834"
"7777_7777_R","16976","2","3834"
"7777_7777_R","22228","3","3834"
"7777_7777_R","22230","4","3834"
"7777_7777_R","19606","5","3834"
"7782_5889_R","18064","1","3834"
"7783_4397_R","9277","1","3834"
"7783_4397_R","9914","2","3834"
"7783_4397_R","9911","3","3834"
"7783_4397_R","22301","4","3834"
"7783_4397_R","10615","5","3834"
"7783_4397_R","22302","6","3834"
"7783_4397_R","21822","7","3834"
"7783_4397_R","21825","8","3834"
"7784_4711_R","9277","1","3834"
"7784_4711_R","9539","2","3834"
"7784_4711_R","9911","3","3834"
"7784_4711_R","10614","4","3834"
"7784_4711_R","22301","5","3834"
"7784_4711_R","22302","6","3834"
"7784_4711_R","21822","7","3834"
"7784_4711_R","21825","8","3834"
"7785_4395_R","9277","1","3834"
"7785_4395_R","9539","2","3834"
"7785_4395_R","9911","3","3834"
"7785_4395_R","9541","4","3834"
"7785_4395_R","9542","5","3834"
"7785_4395_R","22301","6","3834"
"7785_4395_R","22302","7","3834"
"7785_4395_R","21822","8","3834"
"7785_4395_R","21825","9","3834"
"7793_6366_R","9286","1","3834"
"7793_6366_R","14981","2","3834"
"7793_6366_R","22292","3","3834"
"7793_6366_R","21823","4","3834"
"7793_6366_R","22293","5","3834"
"7793_6366_R","21824","6","3834"
"7793_6366_R","21825","7","3834"
"7794_5509_R","17194","1","3834"
"7794_5509_R","22291","2","3834"
"7794_5509_R","21823","3","3834"
"7794_5509_R","22275","4","3834"
"7794_5509_R","21824","5","3834"
"7794_5509_R","21825","6","3834"
"7800_7822_R","16253","1","3834"
"7800_7822_R","22300","2","3834"
"7800_7822_R","21995","3","3834"
"7801_6925_R","16697","1","3834"
"7801_6925_R","18505","2","3834"
"7801_6925_R","18496","3","3834"
"7804_4516_R","9286","1","3834"
"7804_4516_R","22291","2","3834"
"7804_4516_R","21823","3","3834"
"7804_4516_R","22275","4","3834"
"7804_4516_R","21824","5","3834"
"7804_4516_R","21825","6","3834"
"7805_6825_R","9286","1","3834"
"7805_6825_R","15063","2","3834"
"7805_6825_R","20371","3","3834"
"7805_6825_R","21824","4","3834"
"7805_6825_R","21825","5","3834"
"7809_4998_R","8771","1","3834"
"7809_4998_R","15220","2","3834"
"7809_4998_R","12372","3","3834"
"7809_4998_R","15344","4","3834"
"7809_4998_R","15346","5","3834"
"7809_4998_R","15348","6","3834"
"7809_4998_R","9683","7","3834"
"7809_4998_R","22278","8","3834"
"7812_6939_R","16697","1","3834"
"7812_6939_R","18505","2","3834"
"7812_6939_R","18500","3","3834"
"7828_5015_R","8771","1","3834"
"7828_5015_R","15208","2","3834"
"7828_5015_R","9681","3","3834"
"7828_5015_R","15210","4","3834"
"7828_5015_R","15211","5","3834"
"7828_5015_R","9683","6","3834"
"7828_5015_R","22278","7","3834"
"7830_6911_R","16697","1","3834"
"7830_6911_R","18505","2","3834"
"7830_6911_R","18499","3","3834"
"7833_4930_R","9277","1","3834"
"7833_4930_R","9539","2","3834"
"7833_4930_R","13606","3","3834"
"7833_4930_R","22301","4","3834"
"7833_4930_R","10615","5","3834"
"7833_4930_R","22302","6","3834"
"7833_4930_R","21822","7","3834"
"7833_4930_R","21825","8","3834"
"7839_6352_R","9286","1","3834"
"7839_6352_R","22291","2","3834"
"7839_6352_R","21823","3","3834"
"7839_6352_R","22275","4","3834"
"7839_6352_R","21824","5","3834"
"7839_6352_R","21825","6","3834"
"7840_6341_R","9286","1","3834"
"7840_6341_R","15063","2","3834"
"7840_6341_R","21824","3","3834"
"7840_6341_R","21825","4","3834"
"7843_7843_R","16253","1","3834"
"7843_7843_R","22300","2","3834"
"7843_7843_R","22004","3","3834"
"7850_4930_R","9277","1","3834"
"7850_4930_R","9539","2","3834"
"7850_4930_R","13606","3","3834"
"7850_4930_R","22301","4","3834"
"7850_4930_R","22302","5","3834"
"7850_4930_R","21822","6","3834"
"7850_4930_R","21825","7","3834"
"7855_7781_R","9277","1","3834"
"7855_7781_R","15098","2","3834"
"7855_7781_R","22277","3","3834"
"7855_7781_R","15103","4","3834"
"7855_7781_R","15105","5","3834"
"7855_7781_R","15088","6","3834"
"7855_7781_R","15091","7","3834"
"7855_7781_R","7606","8","3834"
"7855_7781_R","7607","9","3834"
"7856_4404_R","9277","1","3834"
"7856_4404_R","9539","2","3834"
"7856_4404_R","9911","3","3834"
"7856_4404_R","9915","4","3834"
"7856_4404_R","22301","5","3834"
"7856_4404_R","22302","6","3834"
"7856_4404_R","21822","7","3834"
"7856_4404_R","21825","8","3834"
"7857_4380_R","9277","1","3834"
"7857_4380_R","9917","2","3834"
"7857_4380_R","9911","3","3834"
"7857_4380_R","22301","4","3834"
"7857_4380_R","10615","5","3834"
"7857_4380_R","22302","6","3834"
"7857_4380_R","21822","7","3834"
"7857_4380_R","21825","8","3834"
"7863_4731_R","9277","1","3834"
"7863_4731_R","9539","2","3834"
"7863_4731_R","9911","3","3834"
"7863_4731_R","10614","4","3834"
"7863_4731_R","10615","5","3834"
"7863_4731_R","22301","6","3834"
"7863_4731_R","22302","7","3834"
"7863_4731_R","21822","8","3834"
"7863_4731_R","21825","9","3834"
"7909_6172_R","7869","1","3834"
"7909_6172_R","7875","2","3834"
"7909_6172_R","21971","3","3834"
"7971_7943_R","22684","1","3834"
"7971_7943_R","21012","2","3834"
"7971_7943_R","8594","3","3834"
"7971_7943_R","11535","4","3834"
"7971_7943_R","11530","5","3834"
"7971_7943_R","22678","6","3834"
"7971_7943_R","22686","7","3834"
"7971_7943_R","7607","8","3834"
"7973_7944_R","17474","1","3834"
"7973_7944_R","21012","2","3834"
"7973_7944_R","22652","3","3834"
"7973_7944_R","11535","4","3834"
"7973_7944_R","11538","5","3834"
"7973_7944_R","22681","6","3834"
"7973_7944_R","22686","7","3834"
"7973_7944_R","22655","8","3834"
"7973_7944_R","7607","9","3834"
"7980_7972_R","22682","1","3834"
"7980_7972_R","21012","2","3834"
"7980_7972_R","17325","3","3834"
"7980_7972_R","8594","4","3834"
"7980_7972_R","11535","5","3834"
"7980_7972_R","11530","6","3834"
"7980_7972_R","17327","7","3834"
"7980_7972_R","17329","8","3834"
"7980_7972_R","7607","9","3834"
"7988_7970_R","9277","1","3834"
"7988_7970_R","9917","2","3834"
"7988_7970_R","22301","3","3834"
"7988_7970_R","10615","4","3834"
"7988_7970_R","22302","5","3834"
"7988_7970_R","21822","6","3834"
"7988_7970_R","21825","7","3834"
"8149_8165_R","10746","1","3834"
"8149_8165_R","10765","2","3834"
"8149_8165_R","10767","3","3834"
"8149_8165_R","10771","4","3834"
"8149_8165_R","16285","5","3834"
"8149_8165_R","16283","6","3834"
"8149_8165_R","23113","7","3834"
"8149_8165_R","10747","8","3834"
"8159_8161_R","10746","1","3834"
"8159_8161_R","10749","2","3834"
"8159_8161_R","10751","3","3834"
"8159_8161_R","10753","4","3834"
"8159_8161_R","23113","5","3834"
"8159_8161_R","10747","6","3834"
"8162_8208_R","10755","1","3834"
"8162_8208_R","20840","2","3834"
"8162_8208_R","10757","3","3834"
"8162_8208_R","10759","4","3834"
"8162_8208_R","10761","5","3834"
"8163_8198_R","10762","1","3834"
"8163_8198_R","20840","2","3834"
"8163_8198_R","10757","3","3834"
"8163_8198_R","10759","4","3834"
"8163_8198_R","10761","5","3834"
"8164_8197_R","10746","1","3834"
"8164_8197_R","20840","2","3834"
"8164_8197_R","10749","3","3834"
"8164_8197_R","10751","4","3834"
"8164_8197_R","10753","5","3834"
"8164_8197_R","23113","6","3834"
"8164_8197_R","10747","7","3834"
"8179_6562_R","8676","1","3834"
"8179_6562_R","7890","2","3834"
"8179_6562_R","8678","3","3834"
"8179_6562_R","8680","4","3834"
"8179_6562_R","8682","5","3834"
"8179_6562_R","8683","6","3834"
"8194_8183_R","9624","1","3834"
